experiment,model,balanced_accuracy,macro_f1,accuracy,mcc,sensitivity,specificity,roc_auc,average_precision,subject,n_epochs
E05_150uv,erd_lr,0.5722222222222222,0.5683722089003769,0.5722222222222222,0.14709233202854316,0.6666666666666666,0.4777777777777778,0.6409876543209876,0.6657315915426982,42,180
E05_150uv,erd_lr,0.696969696969697,0.6847384762359685,0.696969696969697,0.42859730770726157,0.8939393939393939,0.5,0.8073921028466482,0.7603294137776351,43,132
E05_150uv,erd_lr,0.640650406504065,0.6267361111111112,0.6511627906976745,0.31742050618085915,0.8666666666666667,0.4146341463414634,0.6856368563685636,0.7317603436445649,45,86
E05_150uv,erd_lr,0.6204665054757503,0.6201414061658831,0.625,0.2439174095966709,0.5443037974683544,0.6966292134831461,0.647845256720239,0.6608215838340106,46,168
E05_150uv,erd_lr,0.6147058823529412,0.6077267932489452,0.6114285714285714,0.23523398077025176,0.5,0.7294117647058823,0.6942483660130719,0.7286112598443271,47,175
E05_150uv,erd_lr,0.532051282051282,0.5297452432413281,0.5297619047619048,0.06405240024149453,0.5,0.5641025641025641,0.5783475783475784,0.6528785765850255,50,168
E05_150uv,erd_lr,0.6666666666666666,0.6584008097165992,0.6666666666666666,0.3507392801587167,0.8222222222222222,0.5111111111111111,0.7525925925925926,0.7612864827866961,51,180
E05_150uv,erd_lr,0.6609336609336609,0.6615075065779291,0.6666666666666666,0.32487455618764693,0.7272727272727273,0.5945945945945946,0.7291154791154791,0.8067806150892219,52,81
E05_150uv,erd_lr,0.5901247401247401,0.5601501743094663,0.5755395683453237,0.20017703662988648,0.36486486486486486,0.8153846153846154,0.5970893970893971,0.6339077147006897,53,139
E05_150uv,erd_lr,0.7,0.699666295884316,0.7,0.4008918628686366,0.7333333333333333,0.6666666666666666,0.7711111111111112,0.7937214075410634,55,180
E05_150uv,erd_lr,0.7941084544460072,0.7936774647336955,0.79375,0.5889075477454802,0.8227848101265823,0.7654320987654321,0.8751367401156431,0.8610087785950501,57,160
E05_150uv,erd_lr,0.5145979020979021,0.48648881239242686,0.49019607843137253,0.03046885247579557,0.3522727272727273,0.676923076923077,0.5092657342657343,0.5872861384741761,58,153
E05_150uv,erd_lr,0.633682514101531,0.6323812580231065,0.6329113924050633,0.266592791271212,0.6235294117647059,0.6438356164383562,0.68058017727639,0.6711665968329458,59,158
E05_150uv,erd_lr,0.6839544513457557,0.6821205821205821,0.6834532374100719,0.3713852845137198,0.6142857142857143,0.7536231884057971,0.7534161490683229,0.7706079390426335,60,139
E05_150uv,erd_lr,0.649780701754386,0.618792808219178,0.6204379562043796,0.30949430073810497,0.475,0.8245614035087719,0.7679824561403509,0.8257657715890551,61,137
E05_150uv,erd_lr,0.5851391118245051,0.5834670947030498,0.5838150289017341,0.1708505120932317,0.5393258426966292,0.6309523809523809,0.6254681647940075,0.6311500968593831,62,173
E05_150uv,erd_lr,0.5426847218133647,0.5380194518125552,0.5393939393939394,0.08628879408990014,0.46511627906976744,0.620253164556962,0.5731527818663527,0.6264257525173905,63,165
E05_150uv,erd_lr,0.6429463171036205,0.6399295951722404,0.6424581005586593,0.29027438586737164,0.7303370786516854,0.5555555555555556,0.7451935081148563,0.7884088296059256,64,179
E05_150uv,erd_lr,0.6294117647058823,0.6292963206534907,0.6294117647058823,0.2589848851414061,0.611764705882353,0.6470588235294118,0.657993079584775,0.6600031072183316,65,170
E05_150uv,erd_lr,0.5903409090909091,0.577343300747556,0.5833333333333334,0.18832729944745588,0.4431818181818182,0.7375,0.6619318181818182,0.6561543697290821,66,168
