balanced_accuracy,macro_f1,accuracy,mcc,sensitivity,specificity,roc_auc,average_precision,experiment,model,fold,n_train_epochs,n_test_epochs,n_train_subjects,n_test_subjects
0.6152627931575301,0.6151194102868862,0.6154114365411436,0.23079618709088423,0.638946638946639,0.5915789473684211,0.6676529160739687,0.6699893589476237,E05_150uv,erd_lr,1,11782,2868,75,19
0.6417311420754136,0.6399907538856594,0.6404255319148936,0.2846582728807731,0.5905947441217151,0.6928675400291121,0.6943196208584239,0.7011641291959405,E05_150uv,erd_lr,2,11830,2820,75,19
0.5948358340487012,0.594778754292441,0.5948989731699238,0.1897561322170565,0.5801729873586161,0.6094986807387863,0.6251836696001138,0.6191675221623858,E05_150uv,erd_lr,3,11631,3019,75,19
0.6326922872011258,0.6327071050316014,0.63296,0.26542471626968617,0.6441525953721076,0.6212319790301442,0.6799982295618904,0.6827214794923566,E05_150uv,erd_lr,4,11525,3125,75,19
0.5877002599600991,0.5876433387314917,0.5876508161816891,0.17538673636428787,0.5913669064748202,0.5840336134453782,0.6243485883562059,0.6240106768315348,E05_150uv,erd_lr,5,11832,2818,76,18
