experiment,model,balanced_accuracy,macro_f1,accuracy,mcc,sensitivity,specificity,roc_auc,average_precision,subject,n_epochs
E05_none,erd_lr,0.6666666666666667,0.6595637372336401,0.6666666666666666,0.34817875908197227,0.8111111111111111,0.5222222222222223,0.7723456790123457,0.785662539670482,13,180
E05_none,erd_lr,0.6388888888888888,0.6379838485101643,0.6388888888888888,0.27917717090533667,0.5888888888888889,0.6888888888888889,0.6966666666666665,0.6546993693642984,14,180
E05_none,erd_lr,0.6388888888888888,0.6356388776431752,0.6388888888888888,0.28286986928565994,0.7333333333333333,0.5444444444444444,0.6965432098765433,0.7222147487154168,15,180
E05_none,erd_lr,0.5777777777777778,0.5558441558441558,0.5777777777777777,0.17364862842489184,0.8,0.35555555555555557,0.6239506172839506,0.6275014446894029,16,180
E05_none,erd_lr,0.6166666666666667,0.6103040381538075,0.6166666666666667,0.24134742614809054,0.7444444444444445,0.4888888888888889,0.6633333333333333,0.6610775283675245,17,180
E05_none,erd_lr,0.7,0.6954505577139992,0.7,0.4125143236626951,0.5777777777777777,0.8222222222222222,0.7779012345679013,0.7390258055094571,18,180
E05_none,erd_lr,0.6055555555555555,0.6052509652509652,0.6055555555555555,0.21143765594836975,0.6333333333333333,0.5777777777777777,0.6293827160493828,0.5886118234013595,19,180
E05_none,erd_lr,0.48888888888888893,0.4883203559510567,0.4888888888888889,-0.0222717701593687,0.5222222222222223,0.45555555555555555,0.544074074074074,0.5665552166206442,20,180
E05_none,erd_lr,0.6683462532299742,0.6578695924351752,0.6647727272727273,0.35366338011450443,0.5111111111111111,0.8255813953488372,0.718346253229974,0.7185215136026426,21,176
E05_none,erd_lr,0.6777777777777778,0.6592244418331374,0.6777777777777778,0.40201512610368484,0.9111111111111111,0.4444444444444444,0.8412345679012346,0.8534384962072938,22,180
E05_none,erd_lr,0.5777777777777777,0.5701357466063348,0.5777777777777777,0.16140004156875074,0.7111111111111111,0.4444444444444444,0.6755555555555556,0.7199217555554385,23,180
E05_none,erd_lr,0.5537037037037037,0.5474753890123849,0.5614035087719298,0.11237271745235865,0.4074074074074074,0.7,0.5887517146776406,0.5668917070826598,24,171
E05_none,erd_lr,0.6499999999999999,0.6345589893976991,0.65,0.3290970345037314,0.8555555555555555,0.4444444444444444,0.7409876543209878,0.7465964671594287,25,180
E05_none,erd_lr,0.7388888888888889,0.7379100963474705,0.7388888888888889,0.48138685058097475,0.6777777777777778,0.8,0.8082716049382717,0.7713620595239953,26,180
E05_none,erd_lr,0.5903508771929824,0.5870646766169154,0.6024096385542169,0.1888271965491666,0.4473684210526316,0.7333333333333333,0.5773391812865497,0.5647164727289101,27,166
E05_none,erd_lr,0.6166666666666667,0.5997550836260515,0.6166666666666667,0.25596436016956886,0.8222222222222222,0.4111111111111111,0.6975308641975309,0.7106058759716426,28,180
E05_none,erd_lr,0.6413654618473896,0.6141837644959858,0.653179190751445,0.3516090522731888,0.9333333333333333,0.3493975903614458,0.7151271753681393,0.7320421873951145,29,173
E05_none,erd_lr,0.5722222222222222,0.571150097465887,0.5722222222222222,0.14517212887077507,0.5222222222222223,0.6222222222222222,0.6101234567901235,0.5570291291960694,30,180
E05_none,erd_lr,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.2222222222222222,0.6111111111111112,0.6111111111111112,0.6581481481481483,0.6795045032850049,31,180
E05_none,erd_lr,0.5179324894514769,0.4744019138755981,0.5384615384615384,0.04623650409021653,0.8333333333333334,0.20253164556962025,0.5571026722925457,0.5895831935925243,32,169
E05_none,erd_lr,0.6055555555555555,0.5861264937336054,0.6055555555555555,0.23424679512751456,0.8222222222222222,0.3888888888888889,0.7414814814814815,0.732985856032327,33,180
E05_none,erd_lr,0.5722222222222222,0.5706186684841538,0.5722222222222222,0.14553555947796912,0.6333333333333333,0.5111111111111111,0.6218518518518519,0.6468583383024243,34,180
E05_none,erd_lr,0.5294037940379404,0.5289264581572274,0.5290697674418605,0.05874791521619402,0.5365853658536586,0.5222222222222223,0.5478319783197831,0.5469560344255175,35,172
E05_none,erd_lr,0.5666666666666667,0.5661846496106786,0.5666666666666667,0.1336306209562122,0.5333333333333333,0.6,0.5964197530864197,0.5824557913150845,36,180
E05_none,erd_lr,0.6933333333333334,0.69245854876092,0.6933333333333334,0.3888853209405233,0.7466666666666667,0.64,0.8190222222222222,0.8339838344890723,37,150
E05_none,erd_lr,0.7277777777777779,0.7277021394831897,0.7277777777777777,0.4558088530761312,0.7111111111111111,0.7444444444444445,0.775679012345679,0.7975218850708106,38,180
E05_none,erd_lr,0.6055555555555555,0.6001126443255421,0.6055555555555555,0.21710387056050265,0.4888888888888889,0.7222222222222222,0.6366666666666667,0.6114230713701139,39,180
E05_none,erd_lr,0.5569444444444445,0.5142857142857142,0.5411764705882353,0.13401269234442575,0.28888888888888886,0.825,0.6102777777777778,0.6135174558328679,40,170
E05_none,erd_lr,0.6888888888888889,0.685,0.6888888888888889,0.387465959962769,0.8,0.5777777777777777,0.7525925925925926,0.7571113315875593,41,180
E05_none,erd_lr,0.5666666666666667,0.5640293131288039,0.5666666666666667,0.13497638119975425,0.6444444444444445,0.4888888888888889,0.6122222222222222,0.6320797700815861,42,180
