experiment,model,balanced_accuracy,macro_f1,accuracy,mcc,sensitivity,specificity,roc_auc,average_precision,subject,n_epochs
E05_200uv,erd_lr,0.6035580524344569,0.6029057959693798,0.6033519553072626,0.2076612506639123,0.6404494382022472,0.5666666666666667,0.6215980024968789,0.5871067790011684,19,179
E05_200uv,erd_lr,0.48333333333333334,0.48203842940685043,0.48333333333333334,-0.033501260508640406,0.5333333333333333,0.43333333333333335,0.5460493827160494,0.5669713586158158,20,180
E05_200uv,erd_lr,0.6508097165991903,0.6249084249084249,0.625,0.3036235710810639,0.5131578947368421,0.7884615384615384,0.6877530364372471,0.7534037623738956,21,128
E05_200uv,erd_lr,0.6017636684303351,0.5827985739750445,0.5894039735099338,0.2145997399342454,0.7714285714285715,0.43209876543209874,0.6499118165784833,0.6553372776985982,23,151
E05_200uv,erd_lr,0.6555555555555556,0.6428114197926001,0.6555555555555556,0.3360107525161235,0.8444444444444444,0.4666666666666667,0.7507407407407406,0.7697202212248083,25,180
E05_200uv,erd_lr,0.7444444444444445,0.7436532507739938,0.7444444444444445,0.4919349550499537,0.6888888888888889,0.8,0.7993827160493827,0.7572109057275824,26,180
E05_200uv,erd_lr,0.5933257918552036,0.5939352485180118,0.6204379562043796,0.18814738448860993,0.4807692307692308,0.7058823529411765,0.6024886877828054,0.4875772308908659,27,137
E05_200uv,erd_lr,0.6189410311824637,0.5980186855670103,0.6149068322981367,0.2632414842625298,0.8354430379746836,0.4024390243902439,0.6940413707934547,0.7103584238700525,28,161
E05_200uv,erd_lr,0.6362784471218206,0.6123783287419651,0.6473988439306358,0.32889615035054764,0.9111111111111111,0.3614457831325301,0.7207496653279786,0.7297529357647579,29,173
E05_200uv,erd_lr,0.5555555555555556,0.5553359683794465,0.5555555555555556,0.11122101332503227,0.5333333333333333,0.5777777777777777,0.5965432098765432,0.5458161566911202,30,180
E05_200uv,erd_lr,0.5944444444444444,0.594331758821895,0.5944444444444444,0.18899391469010318,0.5777777777777777,0.6111111111111112,0.6544444444444444,0.6769622175062091,31,180
E05_200uv,erd_lr,0.5221684053651267,0.47595281306715065,0.580952380952381,0.06435332511087412,0.8852459016393442,0.1590909090909091,0.5469448584202683,0.6216370370759601,32,105
E05_200uv,erd_lr,0.6116573033707865,0.5819327011946736,0.6101694915254238,0.2624592845524757,0.875,0.34831460674157305,0.7681307456588355,0.7654106982179554,33,177
E05_200uv,erd_lr,0.5777777777777777,0.5752080486896037,0.5777777777777777,0.15747244473304664,0.6555555555555556,0.5,0.6041975308641975,0.6233915237425943,34,180
E05_200uv,erd_lr,0.5304878048780488,0.5290538484940674,0.5290697674418605,0.06101282404687112,0.5609756097560976,0.5,0.5497289972899728,0.5567540986310977,35,172
E05_200uv,erd_lr,0.5493206166710217,0.5480401451502175,0.5485714285714286,0.09899104901935828,0.5930232558139535,0.5056179775280899,0.575385419388555,0.5514795166324624,36,175
E05_200uv,erd_lr,0.7533333333333334,0.7519996425220072,0.7533333333333333,0.5122056727163324,0.8266666666666667,0.68,0.8652444444444445,0.8806651377809513,37,150
E05_200uv,erd_lr,0.7303370786516854,0.7302008336491095,0.7303370786516854,0.4611401320410902,0.7078651685393258,0.7528089887640449,0.7760383789925513,0.7947728625836352,38,178
E05_200uv,erd_lr,0.6082211197732106,0.6043956043956044,0.6071428571428571,0.21996236745360861,0.5176470588235295,0.6987951807228916,0.6273564847625797,0.6051783614132089,39,168
E05_200uv,erd_lr,0.5444347319347319,0.5095454545454545,0.5301204819277109,0.10049279930641337,0.3068181818181818,0.782051282051282,0.6082459207459208,0.6025737063476284,40,166
E05_200uv,erd_lr,0.6888888888888889,0.686411149825784,0.6888888888888889,0.38389293935057317,0.7777777777777778,0.6,0.7544444444444445,0.7573349355952976,41,180
E05_200uv,erd_lr,0.5777777777777778,0.5735129068462401,0.5777777777777777,0.15876322406928006,0.6777777777777778,0.4777777777777778,0.6396296296296297,0.6653396295554465,42,180
E05_200uv,erd_lr,0.733132530120482,0.7158467585194144,0.7189542483660131,0.4860785555607002,0.9,0.5662650602409639,0.8101549053356283,0.7330084737043999,43,153
E05_200uv,erd_lr,0.617872340425532,0.6179069519855211,0.6185567010309279,0.23594557111406347,0.5957446808510638,0.64,0.6719148936170213,0.6622683383960906,44,97
E05_200uv,erd_lr,0.5833902939166097,0.5526315789473684,0.5816993464052288,0.19474566641261018,0.8421052631578947,0.3246753246753247,0.6819890635680109,0.7121809663388895,45,153
E05_200uv,erd_lr,0.6125626099905239,0.6098969072164948,0.6162790697674418,0.23068860818993986,0.5060240963855421,0.7191011235955056,0.6576418031677271,0.6935695010689005,46,172
E05_200uv,erd_lr,0.6258169934640523,0.6200657894736843,0.6228571428571429,0.2567180154051351,0.5222222222222223,0.7294117647058823,0.6799999999999999,0.7128040387627101,47,175
E05_200uv,erd_lr,0.753968253968254,0.750431282346176,0.753968253968254,0.5229763603684907,0.873015873015873,0.6349206349206349,0.8883849836230788,0.9132425901369672,49,126
E05_200uv,erd_lr,0.530028129395218,0.5264780050434295,0.5266272189349113,0.0602344299009212,0.4777777777777778,0.5822784810126582,0.5825597749648382,0.6617266211635043,50,169
E05_200uv,erd_lr,0.6611111111111111,0.6507522503896435,0.6611111111111111,0.3432253107676266,0.8333333333333334,0.4888888888888889,0.7574074074074074,0.7596713453007116,51,180
E05_200uv,erd_lr,0.6994047619047619,0.6962962962962963,0.6962962962962963,0.39880952380952384,0.746031746031746,0.6527777777777778,0.7757936507936507,0.8093875026212458,52,135
E05_200uv,erd_lr,0.5708245243128964,0.5583307950045691,0.5689655172413793,0.14959920915248634,0.4090909090909091,0.7325581395348837,0.617600422832981,0.639728855839685,53,174
E05_200uv,erd_lr,0.5660377358490566,0.5646428571428572,0.5660377358490566,0.13293003075336618,0.6226415094339622,0.5094339622641509,0.5461018155927376,0.527988747708186,54,106
E05_200uv,erd_lr,0.7055555555555555,0.7048175995544417,0.7055555555555556,0.4131822129398983,0.7555555555555555,0.6555555555555556,0.771358024691358,0.7905748697571846,55,180
E05_200uv,erd_lr,0.6054384017758047,0.605440917923568,0.6057692307692307,0.21099392480671036,0.5882352941176471,0.6226415094339622,0.6263411024787273,0.5878764500037498,56,104
E05_200uv,erd_lr,0.7646670190274841,0.7642977500247794,0.764367816091954,0.5298593970072398,0.7906976744186046,0.7386363636363636,0.8640327695560254,0.8479520685506513,57,174
E05_200uv,erd_lr,0.5133838383838384,0.4938388625592417,0.5112359550561798,0.02896272159840843,0.32222222222222224,0.7045454545454546,0.5401515151515152,0.5349220420071281,58,178
E05_200uv,erd_lr,0.6650401069518717,0.6647286821705426,0.6647398843930635,0.3301685060582992,0.6477272727272727,0.6823529411764706,0.692245989304813,0.660078482372066,59,173
E05_200uv,erd_lr,0.6845388281469021,0.6842235148951172,0.6863905325443787,0.3723807823499792,0.6219512195121951,0.7471264367816092,0.7541351275581722,0.7513630403100838,60,169
E05_200uv,erd_lr,0.6602372034956304,0.6479672437695457,0.659217877094972,0.3439475873939383,0.4777777777777778,0.8426966292134831,0.764294631710362,0.7500352931978049,61,179
E05_200uv,erd_lr,0.6003210272873194,0.600301356102461,0.6011560693641619,0.20096488994765846,0.6292134831460674,0.5714285714285714,0.6332263242375602,0.6310186802628175,62,173
E05_200uv,erd_lr,0.5367032392894462,0.5341614906832298,0.5371428571428571,0.07429486646068281,0.45977011494252873,0.6136363636363636,0.5741901776384535,0.5854183463084015,63,175
E05_200uv,erd_lr,0.6499999999999999,0.6475524475524476,0.65,0.304255531702266,0.7333333333333333,0.5666666666666667,0.7465432098765432,0.7962150826234079,64,180
E05_200uv,erd_lr,0.6230614973262032,0.6218006928328793,0.6242774566473989,0.2486964193059028,0.5529411764705883,0.6931818181818182,0.6525401069518717,0.6395320113360222,65,173
E05_200uv,erd_lr,0.594534609515883,0.5835666293393057,0.5882352941176471,0.19552224694173945,0.4606741573033708,0.7283950617283951,0.6613954778748787,0.6508942482361013,66,170
E05_200uv,erd_lr,0.5388888888888889,0.5185459701588734,0.5388888888888889,0.08532145338985629,0.3333333333333333,0.7444444444444445,0.4976543209876543,0.5885865173173639,67,180
E05_200uv,erd_lr,0.6117211440245148,0.5792248062015504,0.6101694915254238,0.26712309011227714,0.8863636363636364,0.33707865168539325,0.6889683350357507,0.6309273149698367,68,177
E05_200uv,erd_lr,0.5722222222222222,0.5533498759305211,0.5722222222222222,0.15845412772401885,0.7777777777777778,0.36666666666666664,0.6288888888888888,0.6091956185642257,69,180
E05_200uv,erd_lr,0.5277777777777778,0.5212616164460715,0.5277777777777778,0.05713259751592174,0.4111111111111111,0.6444444444444445,0.5144444444444445,0.5074129123142104,70,180
E05_200uv,erd_lr,0.6277777777777778,0.6251748251748253,0.6277777777777778,0.2591806381167451,0.5444444444444444,0.7111111111111111,0.6603703703703705,0.6482031516857303,71,180
E05_200uv,erd_lr,0.6333333333333333,0.6255201109570041,0.6333333333333333,0.2785430072655778,0.7777777777777778,0.4888888888888889,0.6176543209876543,0.5728114806382846,72,180
E05_200uv,erd_lr,0.5368563685636857,0.5205831903945112,0.5465116279069767,0.08107851790165817,0.7444444444444445,0.32926829268292684,0.5672086720867209,0.6008452916421552,73,172
E05_200uv,erd_lr,0.6277777777777778,0.6258260680711116,0.6277777777777778,0.25826399284697216,0.7,0.5555555555555556,0.6358024691358025,0.6140833366284433,74,180
E05_200uv,erd_lr,0.6403850313649145,0.6392182339884143,0.6397058823529411,0.28183896877594544,0.5942028985507246,0.6865671641791045,0.6595284447328577,0.6234595048316254,75,136
E05_200uv,erd_lr,0.6637215528781794,0.6638300723666577,0.6647398843930635,0.32783832992647755,0.6385542168674698,0.6888888888888889,0.7017402945113789,0.6280568000281858,76,173
E05_200uv,erd_lr,0.784072249589491,0.7777777777777778,0.78,0.5612743009357455,0.8095238095238095,0.7586206896551724,0.8244845831052727,0.7701408041270237,77,150
E05_200uv,erd_lr,0.6107954545454546,0.60625,0.6071428571428571,0.223633264791292,0.5340909090909091,0.6875,0.6264204545454545,0.6263281845694688,78,168
E05_200uv,erd_lr,0.6636828644501278,0.662054912054912,0.6642335766423357,0.33127195564498924,0.5882352941176471,0.7391304347826086,0.7476555839727195,0.7260512677013298,79,137
E05_200uv,erd_lr,0.6430232558139535,0.6424923741303081,0.6432748538011696,0.2871485110757273,0.6,0.686046511627907,0.66703146374829,0.6421724377950738,80,171
E05_200uv,erd_lr,0.8833333333333333,0.8825174825174825,0.8833333333333333,0.7775419143502352,0.9666666666666667,0.8,0.9679012345679012,0.9712338991336414,81,180
E05_200uv,erd_lr,0.6222222222222222,0.6192135390741662,0.6222222222222222,0.24840131369742968,0.5333333333333333,0.7111111111111111,0.6892592592592592,0.697997233741241,82,180
E05_200uv,erd_lr,0.73187414500684,0.7251188146491473,0.7309941520467836,0.48585188846960936,0.8823529411764706,0.5813953488372093,0.8574555403556773,0.8505978351031785,83,171
E05_200uv,erd_lr,0.6071935942141289,0.605803875742526,0.6079545454545454,0.21639472120924005,0.5402298850574713,0.6741573033707865,0.6191398682681132,0.6183710072056472,84,176
E05_200uv,erd_lr,0.58607544141252,0.5815419207576739,0.5895953757225434,0.17765414485620845,0.7078651685393258,0.4642857142857143,0.6524879614767256,0.6637688128316594,85,173
E05_200uv,erd_lr,0.5839080459770115,0.5499937689527686,0.5605095541401274,0.18327441597378244,0.8,0.367816091954023,0.6834154351395731,0.6281101243840308,86,157
E05_200uv,erd_lr,0.667478354978355,0.6672436615415945,0.6686046511627907,0.33671502497735,0.6190476190476191,0.7159090909090909,0.7751623376623377,0.7561508774732706,87,172
E05_200uv,erd_lr,0.4698329207920792,0.40891077898550726,0.4619289340101523,-0.07721447258053216,0.15841584158415842,0.78125,0.4646245874587459,0.4878636859723948,88,197
E05_200uv,erd_lr,0.702061855670103,0.7009565900037797,0.7058823529411765,0.4139116010204284,0.8041237113402062,0.6,0.7821305841924399,0.7862239051778933,89,187
E05_200uv,erd_lr,0.5852272727272727,0.5829519265102088,0.5852272727272727,0.17234549688642783,0.5113636363636364,0.6590909090909091,0.5989152892561983,0.590291982478649,90,176
E05_200uv,erd_lr,0.6691672918229558,0.6683473389355743,0.6756756756756757,0.3369471852870221,0.6290322580645161,0.7093023255813954,0.736496624156039,0.6461418911896148,91,148
E05_200uv,erd_lr,0.5101547388781431,0.44262955502655194,0.47953216374269003,0.025604218943490742,0.20212765957446807,0.8181818181818182,0.528046421663443,0.5755854944346954,92,171
E05_200uv,erd_lr,0.5525316455696202,0.5468840579710145,0.5621301775147929,0.10996727239781481,0.4050632911392405,0.7,0.5739803094233473,0.5036852992455922,93,169
E05_200uv,erd_lr,0.7660054719562244,0.7660098522167487,0.7660818713450293,0.5322294139554313,0.7790697674418605,0.7529411764705882,0.8296853625170999,0.8411961472521656,94,171
E05_200uv,erd_lr,0.60625,0.6046072753302532,0.6048387096774194,0.21308344883292965,0.5625,0.65,0.6552083333333333,0.6667403394172723,95,124
E05_200uv,erd_lr,0.6853885135135135,0.6700143472022956,0.6739130434782609,0.38638977160015,0.527027027027027,0.84375,0.7660472972972973,0.7760483982964979,96,138
E05_200uv,erd_lr,0.6346796234436685,0.6017452006980804,0.6134969325153374,0.2979688779791815,0.4044943820224719,0.8648648648648649,0.7043729122380807,0.7674537180451534,97,163
E05_200uv,erd_lr,0.55,0.5459499859861107,0.55,0.10183315294283758,0.45555555555555555,0.6444444444444445,0.582962962962963,0.5820742859696681,98,180
E05_200uv,erd_lr,0.4878787878787879,0.47857142857142854,0.4794520547945205,-0.024522692793157486,0.4,0.5757575757575758,0.5151515151515151,0.5551614062388472,99,73
E05_200uv,erd_lr,0.6309523809523809,0.6219808913417602,0.6230769230769231,0.2656958325718103,0.5285714285714286,0.7333333333333333,0.7261904761904762,0.7355669217272502,100,130
E05_200uv,erd_lr,0.5888888888888889,0.5627626050420168,0.5888888888888889,0.20379272084506708,0.34444444444444444,0.8333333333333334,0.6776543209876543,0.6698781000618754,101,180
E05_200uv,erd_lr,0.5944444444444444,0.5820477750564585,0.5944444444444444,0.20120104424309143,0.7666666666666667,0.4222222222222222,0.6565432098765434,0.6888868321207572,102,180
E05_200uv,erd_lr,0.5421686746987951,0.5339834515366431,0.5421686746987951,0.08746584032663103,0.40963855421686746,0.6746987951807228,0.6154739439686456,0.5674264743000268,103,166
E05_200uv,erd_lr,0.591372852899393,0.5904330963154492,0.5909090909090909,0.18331478683622662,0.550561797752809,0.632183908045977,0.599250936329588,0.6403937943193398,104,176
E05_200uv,erd_lr,0.6260869565217391,0.6214285714285714,0.6226415094339622,0.2500092900540713,0.6521739130434783,0.6,0.6829307568438003,0.5953583034272787,105,159
E05_200uv,erd_lr,0.45151515151515154,0.4388873501365093,0.4662576687116564,-0.10369190302049022,0.26666666666666666,0.6363636363636364,0.4596969696969697,0.4428488054924834,106,163
E05_200uv,erd_lr,0.45137997432605903,0.40980004394638536,0.4620253164556962,-0.11699635293839937,0.17105263157894737,0.7317073170731707,0.49887676508344025,0.45040971335937063,107,158
E05_200uv,erd_lr,0.7003996003996005,0.6970478789382287,0.6971830985915493,0.39972247844981124,0.6623376623376623,0.7384615384615385,0.7644355644355644,0.8123866647987418,108,142
