perm_id,statistic
277,0.4964460706919118
278,0.4938747237688152
279,0.5039874956204733
280,0.5019507893220244
281,0.5000432680276591
282,0.4973590050699639
283,0.4986389419910204
284,0.5101439489473734
285,0.4952577647707447
286,0.5033548676975094
287,0.5031393896371392
288,0.5017926132198113
289,0.4956004650383654
290,0.4953601993859113
291,0.5023391169577462
292,0.4993698516889813
293,0.507885214793836
294,0.506066668310371
295,0.4903328656244693
296,0.4995301151817213
297,0.4862995496762454
298,0.4996920408222498
299,0.4917982690750975
300,0.4993773464799378
301,0.4989850275462077
302,0.4994730386659083
303,0.4912897261860346
304,0.5124231660670543
305,0.4945489376546148
306,0.5010846067408855
307,0.5065030998434006
308,0.5047496396147965
309,0.4961071200476016
310,0.5129200872785459
311,0.4927770200663073
312,0.500860132840241
313,0.4944454652747472
314,0.5007830364378139
315,0.4910369216510852
316,0.5040210595969963
317,0.503117952594835
318,0.4997947350155494
319,0.4878738117419531
320,0.4947107317541584
321,0.5066103815675802
322,0.5094296259050874
323,0.4956073414418354
324,0.5127626991304904
325,0.5028957615416799
326,0.5025022915776285
327,0.5090859534989636
328,0.4806597151058602
329,0.4907430963549007
330,0.5018104912494806
331,0.4995654947037524
332,0.5006847279865696
333,0.4957125372421356
334,0.5039135845388318
335,0.5064827790486505
336,0.5005091742343298
337,0.5012532410291233
338,0.5077288736461562
339,0.494508526583448
340,0.5059793197926163
341,0.4959922181558884
342,0.4850747472833482
343,0.4897002910333543
344,0.4963996090649258
345,0.4906487850624614
346,0.5030337765278307
347,0.4910088961865795
348,0.4982131349815425
349,0.5003147136640301
350,0.5143202275850589
351,0.5001859945220071
352,0.4954031458787783
353,0.4874442762310546
354,0.4975710636452204
355,0.5086154157927395
356,0.4968143961802473
357,0.4961557247148526
358,0.4912256623561895
359,0.5070849279264401
360,0.505256978143399
361,0.5064443818235053
362,0.4969908914682063
363,0.497688433679929
364,0.4929403081728871
365,0.5023909885999782
366,0.4967758225529985
367,0.503251644765232
368,0.5042878133076383
369,0.5000512973350391
370,0.5014004168596188
371,0.4843900395209401
372,0.494472483845179
373,0.488500645883212
374,0.4953371361835298
375,0.4967253095842202
376,0.5005905708280891
377,0.5009093585163347
378,0.5047112488008645
379,0.4990146953899285
380,0.5056042765010869
381,0.5017665999832763
382,0.4991030326116772
383,0.5006228238414967
384,0.4997511723708645
385,0.5034523400175983
386,0.4962527951367785
387,0.503087095334201
388,0.4941630689134709
389,0.5069740246457494
390,0.4995809360423069
391,0.501839886619144
392,0.4918183317948213
393,0.5080552389709447
394,0.4782794092740133
395,0.5037830816968688
396,0.4913464572306223
397,0.4991242117616828
398,0.4928878605827811
399,0.4974205097517786
400,0.4943598170353044
401,0.4973823385787955
402,0.5107404628820656
403,0.4968854891635101
404,0.5057581206171746
405,0.4970324120789758
406,0.4930722057582634
407,0.4945709611175368
408,0.5075946942469485
409,0.5010831201554535
410,0.506354837562702
411,0.4969762103678609
412,0.4995994300789663
413,0.4842683527379408
414,0.5058651367628828
415,0.4950777470428344
416,0.4965173982164287
417,0.505122501330758
418,0.4908217702328164
419,0.5009029488174473
420,0.5015735246695973
421,0.4925083232172036
422,0.5018473696566706
423,0.5036830222633435
424,0.4921919454089224
425,0.498225149469612
426,0.5057140405942951
427,0.5047020947886485
428,0.5051943626792127
429,0.5079443904100421
430,0.4925421487206158
431,0.4970324510900976
432,0.4966911564418693
433,0.4930636212365824
434,0.509139961809646
435,0.5123951716700557
436,0.4990940168601388
437,0.5006159461427784
438,0.5016012416174903
439,0.5039311306267739
440,0.500104559319122
441,0.4978836729248157
442,0.4934277254229156
443,0.501703825144027
444,0.5007740813518781
445,0.5050603288149095
446,0.4998213240637094
447,0.4956886302271519
448,0.5101183090806378
449,0.5042312074140277
450,0.4893784988171719
451,0.4948751456758394
452,0.4992503375527189
453,0.5041819145134472
454,0.509924333033381
455,0.4987251986175365
456,0.4963829506698228
457,0.4996305035311566
458,0.5028824700888548
459,0.5022168317190069
460,0.4986929313773946
461,0.4987251882870559
462,0.4960818035563457
463,0.5074671506690402
464,0.4987935490323552
465,0.5006095095436073
466,0.4987675868940109
467,0.5051088795439638
468,0.5055395059398997
469,0.5001161185688617
470,0.5010623664829171
471,0.5079988239242833
472,0.4890909346599766
473,0.4891335487124919
474,0.5103567718112866
475,0.4900539810128743
476,0.4959712769631023
477,0.5066298287130663
478,0.5025478592550504
479,0.5055867558802055
480,0.4997509671212563
481,0.5064671535679262
482,0.5088371606737604
483,0.5029272176946711
484,0.5034237089366627
485,0.4980116640651233
486,0.4950782899482986
487,0.4975570507868344
488,0.495342005397331
489,0.5102393180571522
490,0.5003086595426501
491,0.4971514551974672
492,0.4961276154323641
493,0.4984196460831445
494,0.503910372617866
495,0.4952278404357492
496,0.4895233699985702
497,0.4959171346781308
498,0.4970729355443621
499,0.5055947155488109
