balanced_accuracy,macro_f1,accuracy,mcc,sensitivity,specificity,roc_auc,average_precision,experiment,model,fold,n_train_epochs,n_test_epochs,n_train_subjects,n_test_subjects
0.5874527191863383,0.5871350978887762,0.5873938310236925,0.1751447213921277,0.5611061552185549,0.6137992831541219,0.6148016523904988,0.6025709066338187,E05_spatial_control,erd_lr,1,9504,2237,62,16
0.5811862004785628,0.5806781112587198,0.5812574139976275,0.16279885519537454,0.5451664025356577,0.6172059984214681,0.6254907896037034,0.6265015862258144,E05_spatial_control,erd_lr,2,9212,2529,62,16
0.5776411180338223,0.5772576371705296,0.5772977551884795,0.15536433602176344,0.5578684429641965,0.5974137931034482,0.6014650147865285,0.601319201709289,E05_spatial_control,erd_lr,3,9380,2361,62,16
0.5825856211956659,0.5807709884860061,0.5812611012433393,0.16586318446840803,0.6322992700729927,0.532871972318339,0.6267490465486323,0.5978410452431466,E05_spatial_control,erd_lr,4,9489,2252,63,15
0.5745538940702757,0.574491082687804,0.5745131244707875,0.14913232947738153,0.5841836734693877,0.5649241146711635,0.6009918722969795,0.5784726582781784,E05_spatial_control,erd_lr,5,9379,2362,63,15
